Date,Word,Count
2022-07-20,experimental,1554
2022-07-20,trained,1529
2022-07-20,speakers,1504
2022-07-20,communication,1497
2022-07-20,input,1451
2022-07-20,demonstrate,1431
2022-07-21,experiments,2040
2022-07-21,participants,1738
2022-07-21,dataset,1731
2022-07-21,noise,1673
2022-07-21,voice,1647
2022-07-21,rate,1632
2022-07-21,speaker,1619
2022-07-21,audio,1584
2022-07-21,stateoftheart,1567
2022-07-21,experimental,1554
2022-07-21,trained,1529
2022-07-21,speakers,1504
2022-07-21,communication,1497
2022-07-21,input,1451
2022-07-21,demonstrate,1431
2022-07-22,experiments,2043
2022-07-22,participants,1739
2022-07-22,dataset,1732
2022-07-22,noise,1675
2022-07-22,voice,1651
2022-07-22,rate,1633
2022-07-22,speaker,1620
2022-07-22,audio,1586
2022-07-22,stateoftheart,1567
2022-07-22,experimental,1554
2022-07-22,trained,1529
2022-07-22,speakers,1505
2022-07-22,communication,1501
2022-07-22,input,1454
2022-07-22,demonstrate,1431
2022-07-23,experiments,2044
2022-07-23,participants,1739
2022-07-23,dataset,1732
2022-07-23,noise,1676
2022-07-23,voice,1651
2022-07-23,rate,1633
2022-07-23,speaker,1620
2022-07-23,audio,1586
2022-07-23,stateoftheart,1568
2022-07-23,experimental,1555
2022-07-23,trained,1530
2022-07-23,speakers,1505
2022-07-23,communication,1503
2022-07-23,input,1454
2022-07-23,demonstrate,1432
2022-07-24,experiments,2045
2022-07-24,participants,1739
2022-07-24,dataset,1732
2022-07-24,noise,1676
2022-07-24,voice,1651
2022-07-24,rate,1633
2022-07-24,speaker,1620
2022-07-24,audio,1586
2022-07-24,stateoftheart,1569
2022-07-24,experimental,1555
2022-07-24,trained,1530
2022-07-24,speakers,1505
2022-07-24,communication,1503
2022-07-24,input,1454
2022-07-24,demonstrate,1432
2022-07-25,experiments,2046
2022-07-25,participants,1739
2022-07-25,dataset,1735
2022-07-25,noise,1677
2022-07-25,voice,1651
2022-07-25,rate,1635
2022-07-25,speaker,1624
2022-07-25,audio,1587
2022-07-25,stateoftheart,1571
2022-07-25,experimental,1557
2022-07-25,trained,1531
2022-07-25,speakers,1508
2022-07-25,communication,1503
2022-07-25,input,1455
2022-07-25,demonstrate,1432
2022-07-26,experiments,2047
2022-07-26,participants,1740
2022-07-26,dataset,1737
2022-07-26,noise,1677
2022-07-26,voice,1652
2022-07-26,rate,1637
2022-07-26,speaker,1624
2022-07-26,audio,1590
2022-07-26,stateoftheart,1573
2022-07-26,experimental,1559
2022-07-26,trained,1532
2022-07-26,speakers,1509
2022-07-26,communication,1504
2022-07-26,input,1455
2022-07-26,demonstrate,1433
2022-07-27,experiments,2049
2022-07-27,participants,1741
2022-07-27,dataset,1737
2022-07-27,noise,1677
2022-07-27,voice,1652
2022-07-27,rate,1639
2022-07-27,speaker,1624
2022-07-27,audio,1592
2022-07-27,stateoftheart,1573
2022-07-27,experimental,1559
2022-07-27,trained,1533
2022-07-27,speakers,1509
2022-07-27,communication,1505
2022-07-27,input,1457
2022-07-27,demonstrate,1434
2022-07-28,experiments,2049
2022-07-28,participants,1743
2022-07-28,dataset,1738
2022-07-28,noise,1678
2022-07-28,voice,1653
2022-07-28,rate,1641
2022-07-28,speaker,1624
2022-07-28,audio,1592
2022-07-28,stateoftheart,1574
2022-07-28,experimental,1560
2022-07-28,trained,1535
2022-07-28,speakers,1510
2022-07-28,communication,1505
2022-07-28,input,1457
2022-07-28,demonstrate,1434
2022-07-29,experiments,2049
2022-07-29,participants,1744
2022-07-29,dataset,1739
2022-07-29,noise,1680
2022-07-29,voice,1654
2022-07-29,rate,1641
2022-07-29,speaker,1625
2022-07-29,audio,1592
2022-07-29,stateoftheart,1576
2022-07-29,experimental,1561
2022-07-29,trained,1535
2022-07-29,speakers,1511
2022-07-29,communication,1505
2022-07-29,input,1457
2022-07-29,demonstrate,1435
2022-07-30,experiments,2049
2022-07-30,participants,1744
2022-07-30,dataset,1739
2022-07-30,noise,1680
2022-07-30,voice,1654
2022-07-30,rate,1642
2022-07-30,speaker,1625
2022-07-30,audio,1592
2022-07-30,stateoftheart,1576
2022-07-30,experimental,1561
2022-07-30,trained,1535
2022-07-30,speakers,1512
2022-07-30,communication,1505
2022-07-30,input,1457
2022-07-30,demonstrate,1435
2022-07-31,experiments,2049
2022-07-31,participants,1744
2022-07-31,dataset,1739
2022-07-31,noise,1680
2022-07-31,voice,1654
2022-07-31,rate,1642
2022-07-31,speaker,1625
2022-07-31,audio,1592
2022-07-31,stateoftheart,1576
2022-07-31,experimental,1561
2022-07-31,trained,1535
2022-07-31,speakers,1512
2022-07-31,communication,1505
2022-07-31,input,1457
2022-07-31,demonstrate,1435
2022-08-01,experiments,2053
2022-08-01,participants,1748
2022-08-01,dataset,1742
2022-08-01,noise,1688
2022-08-01,voice,1658
2022-08-01,rate,1646
2022-08-01,speaker,1628
2022-08-01,audio,1595
2022-08-01,stateoftheart,1576
2022-08-01,experimental,1563
2022-08-01,trained,1538
2022-08-01,speakers,1517
2022-08-01,communication,1506
2022-08-01,input,1460
2022-08-01,demonstrate,1438
2022-08-02,experiments,2054
2022-08-02,participants,1751
2022-08-02,dataset,1744
2022-08-02,noise,1688
2022-08-02,voice,1658
2022-08-02,rate,1648
2022-08-02,speaker,1628
2022-08-02,audio,1596
2022-08-02,stateoftheart,1576
2022-08-02,experimental,1565
2022-08-02,trained,1538
2022-08-02,speakers,1517
2022-08-02,communication,1506
2022-08-02,input,1461
2022-08-02,demonstrate,1438
2022-08-03,experiments,2056
2022-08-03,participants,1752
2022-08-03,dataset,1744
2022-08-03,noise,1688
2022-08-03,voice,1658
2022-08-03,rate,1649
2022-08-03,speaker,1630
2022-08-03,audio,1596
2022-08-03,stateoftheart,1577
2022-08-03,experimental,1565
2022-08-03,trained,1538
2022-08-03,speakers,1519
2022-08-03,communication,1507
2022-08-03,input,1463
2022-08-03,demonstrate,1438
2022-08-04,experiments,2059
2022-08-04,participants,1752
2022-08-04,dataset,1746
2022-08-04,noise,1690
2022-08-04,voice,1658
2022-08-04,rate,1650
2022-08-04,speaker,1631
2022-08-04,audio,1597
2022-08-04,stateoftheart,1577
2022-08-04,experimental,1566
2022-08-04,trained,1539
2022-08-04,speakers,1519
2022-08-04,communication,1510
2022-08-04,input,1464
2022-08-04,demonstrate,1438
2022-08-05,experiments,2059
2022-08-05,participants,1754
2022-08-05,dataset,1746
2022-08-05,noise,1691
2022-08-05,voice,1660
2022-08-05,rate,1652
2022-08-05,speaker,1631
2022-08-05,audio,1597
2022-08-05,stateoftheart,1577
2022-08-05,experimental,1568
2022-08-05,trained,1541
2022-08-05,speakers,1519
2022-08-05,communication,1512
2022-08-05,input,1464
2022-08-05,demonstrate,1439
2022-08-06,experiments,2059
2022-08-06,participants,1755
2022-08-06,dataset,1746
2022-08-06,noise,1691
2022-08-06,voice,1660
2022-08-06,rate,1652
2022-08-06,speaker,1631
2022-08-06,audio,1597
2022-08-06,stateoftheart,1577
2022-08-06,experimental,1568
2022-08-06,trained,1541
2022-08-06,speakers,1519
2022-08-06,communication,1512
2022-08-06,input,1464
2022-08-06,demonstrate,1439
2022-08-07,experiments,2059
2022-08-07,participants,1755
2022-08-07,dataset,1746
2022-08-07,noise,1691
2022-08-07,voice,1660
2022-08-07,rate,1652
2022-08-07,speaker,1631
2022-08-07,audio,1597
2022-08-07,stateoftheart,1577
2022-08-07,experimental,1568
2022-08-07,trained,1541
2022-08-07,speakers,1519
2022-08-07,communication,1512
2022-08-07,input,1464
2022-08-07,demonstrate,1439
2022-08-08,experiments,2061
2022-08-08,participants,1755
2022-08-08,dataset,1747
2022-08-08,noise,1691
2022-08-08,voice,1660
2022-08-08,rate,1652
2022-08-08,speaker,1631
2022-08-08,audio,1598
2022-08-08,stateoftheart,1577
2022-08-08,experimental,1568
2022-08-08,trained,1542
2022-08-08,speakers,1519
2022-08-08,communication,1513
2022-08-08,input,1464
2022-08-08,demonstrate,1439
2022-08-09,experiments,2061
2022-08-09,participants,1757
2022-08-09,dataset,1748
2022-08-09,noise,1693
2022-08-09,voice,1660
2022-08-09,rate,1652
2022-08-09,speaker,1632
2022-08-09,audio,1598
2022-08-09,stateoftheart,1578
2022-08-09,experimental,1568
2022-08-09,trained,1543
2022-08-09,speakers,1520
2022-08-09,communication,1513
2022-08-09,input,1465
2022-08-09,demonstrate,1439
2022-08-10,experiments,2061
2022-08-10,participants,1759
2022-08-10,dataset,1749
2022-08-10,noise,1693
2022-08-10,voice,1661
2022-08-10,rate,1653
2022-08-10,speaker,1635
2022-08-10,audio,1598
2022-08-10,stateoftheart,1578
2022-08-10,experimental,1571
2022-08-10,trained,1545
2022-08-10,speakers,1521
2022-08-10,communication,1513
2022-08-10,input,1465
2022-08-10,demonstrate,1441
2022-08-11,experiments,2061
2022-08-11,participants,1760
2022-08-11,dataset,1749
2022-08-11,noise,1694
2022-08-11,voice,1662
2022-08-11,rate,1654
2022-08-11,speaker,1635
2022-08-11,audio,1599
2022-08-11,stateoftheart,1578
2022-08-11,experimental,1571
2022-08-11,trained,1545
2022-08-11,speakers,1521
2022-08-11,communication,1513
2022-08-11,input,1467
2022-08-11,demonstrate,1442
2022-08-12,experiments,2061
2022-08-12,participants,1760
2022-08-12,dataset,1749
2022-08-12,noise,1694
2022-08-12,voice,1662
2022-08-12,rate,1654
2022-08-12,speaker,1635
2022-08-12,audio,1599
2022-08-12,stateoftheart,1578
2022-08-12,experimental,1571
2022-08-12,trained,1545
2022-08-12,speakers,1521
2022-08-12,communication,1513
2022-08-12,input,1467
2022-08-12,demonstrate,1443
2022-08-13,experiments,2061
2022-08-13,participants,1761
2022-08-13,dataset,1749
2022-08-13,noise,1694
2022-08-13,voice,1662
2022-08-13,rate,1654
2022-08-13,speaker,1635
2022-08-13,audio,1599
2022-08-13,stateoftheart,1578
2022-08-13,experimental,1571
2022-08-13,trained,1545
2022-08-13,speakers,1521
2022-08-13,communication,1513
2022-08-13,input,1467
2022-08-13,demonstrate,1443
2022-08-14,experiments,2062
2022-08-14,participants,1761
2022-08-14,dataset,1749
2022-08-14,noise,1694
2022-08-14,voice,1663
2022-08-14,rate,1654
2022-08-14,speaker,1635
2022-08-14,audio,1600
2022-08-14,stateoftheart,1578
2022-08-14,experimental,1571
2022-08-14,trained,1546
2022-08-14,speakers,1521
2022-08-14,communication,1513
2022-08-14,input,1467
2022-08-14,demonstrate,1443
2022-08-15,experiments,2064
2022-08-15,participants,1764
2022-08-15,dataset,1750
2022-08-15,noise,1694
2022-08-15,voice,1663
2022-08-15,rate,1655
2022-08-15,speaker,1636
2022-08-15,audio,1600
2022-08-15,stateoftheart,1578
2022-08-15,experimental,1572
2022-08-15,trained,1548
2022-08-15,speakers,1521
2022-08-15,communication,1514
2022-08-15,input,1467
2022-08-15,demonstrate,1445
2022-08-16,experiments,2065
2022-08-16,participants,1764
2022-08-16,dataset,1750
2022-08-16,noise,1695
2022-08-16,voice,1663
2022-08-16,rate,1655
2022-08-16,speaker,1636
2022-08-16,audio,1600
2022-08-16,stateoftheart,1578
2022-08-16,experimental,1572
2022-08-16,trained,1548
2022-08-16,speakers,1522
2022-08-16,communication,1517
2022-08-16,input,1468
2022-08-16,demonstrate,1445
2022-08-17,experiments,2065
2022-08-17,participants,1766
2022-08-17,dataset,1751
2022-08-17,noise,1696
2022-08-17,voice,1664
2022-08-17,rate,1656
2022-08-17,speaker,1637
2022-08-17,audio,1601
2022-08-17,stateoftheart,1578
2022-08-17,experimental,1573
2022-08-17,trained,1548
2022-08-17,speakers,1524
2022-08-17,communication,1519
2022-08-17,input,1469
2022-08-17,demonstrate,1445
2022-08-18,experiments,2066
2022-08-18,participants,1767
2022-08-18,dataset,1753
2022-08-18,noise,1696
2022-08-18,voice,1665
2022-08-18,rate,1656
2022-08-18,speaker,1637
2022-08-18,audio,1601
2022-08-18,stateoftheart,1579
2022-08-18,experimental,1573
2022-08-18,trained,1549
2022-08-18,speakers,1524
2022-08-18,communication,1519
2022-08-18,input,1469
2022-08-18,demonstrate,1445
2022-08-19,experiments,2068
2022-08-19,participants,1768
2022-08-19,dataset,1755
2022-08-19,noise,1697
2022-08-19,voice,1667
2022-08-19,rate,1657
2022-08-19,speaker,1637
2022-08-19,audio,1601
2022-08-19,stateoftheart,1580
2022-08-19,experimental,1573
2022-08-19,trained,1549
2022-08-19,speakers,1528
2022-08-19,communication,1520
2022-08-19,input,1470
2022-08-19,demonstrate,1446
2022-08-20,experiments,2068
2022-08-20,participants,1768
2022-08-20,dataset,1755
2022-08-20,noise,1698
2022-08-20,voice,1667
2022-08-20,rate,1657
2022-08-20,speaker,1637
2022-08-20,audio,1601
2022-08-20,stateoftheart,1580
2022-08-20,experimental,1573
2022-08-20,trained,1549
2022-08-20,speakers,1528
2022-08-20,communication,1520
2022-08-20,input,1471
2022-08-20,demonstrate,1446
2022-08-21,experiments,2069
2022-08-21,participants,1769
2022-08-21,dataset,1757
2022-08-21,noise,1698
2022-08-21,voice,1670
2022-08-21,rate,1658
2022-08-21,speaker,1637
2022-08-21,audio,1604
2022-08-21,stateoftheart,1580
2022-08-21,experimental,1576
2022-08-21,trained,1551
2022-08-21,speakers,1529
2022-08-21,communication,1520
2022-08-21,input,1471
2022-08-21,demonstrate,1447
2022-08-22,experiments,2069
2022-08-22,participants,1770
2022-08-22,dataset,1759
2022-08-22,noise,1699
2022-08-22,voice,1673
2022-08-22,rate,1658
2022-08-22,speaker,1638
2022-08-22,audio,1604
2022-08-22,stateoftheart,1580
2022-08-22,experimental,1576
2022-08-22,trained,1551
2022-08-22,speakers,1529
2022-08-22,communication,1521
2022-08-22,input,1472
2022-08-22,current,1448
2022-08-23,experiments,2069
2022-08-23,participants,1770
2022-08-23,dataset,1760
2022-08-23,noise,1701
2022-08-23,voice,1673
2022-08-23,rate,1658
2022-08-23,speaker,1639
2022-08-23,audio,1606
2022-08-23,stateoftheart,1580
2022-08-23,experimental,1576
2022-08-23,trained,1552
2022-08-23,speakers,1530
2022-08-23,communication,1521
2022-08-23,input,1474
2022-08-23,current,1449
2022-08-24,experiments,2069
2022-08-24,participants,1772
2022-08-24,dataset,1763
2022-08-24,noise,1703
2022-08-24,voice,1673
2022-08-24,rate,1659
2022-08-24,speaker,1640
2022-08-24,audio,1608
2022-08-24,stateoftheart,1581
2022-08-24,experimental,1576
2022-08-24,trained,1553
2022-08-24,speakers,1531
2022-08-24,communication,1524
2022-08-24,input,1476
2022-08-24,current,1453
2022-08-25,experiments,2070
2022-08-25,participants,1773
2022-08-25,dataset,1765
2022-08-25,noise,1707
2022-08-25,voice,1675
2022-08-25,rate,1659
2022-08-25,speaker,1640
2022-08-25,audio,1610
2022-08-25,stateoftheart,1581
2022-08-25,experimental,1576
2022-08-25,trained,1554
2022-08-25,speakers,1533
2022-08-25,communication,1526
2022-08-25,input,1478
2022-08-25,current,1455
2022-08-26,experiments,2071
2022-08-26,participants,1773
2022-08-26,dataset,1766
2022-08-26,noise,1707
2022-08-26,voice,1676
2022-08-26,rate,1659
2022-08-26,speaker,1641
2022-08-26,audio,1613
2022-08-26,stateoftheart,1582
2022-08-26,experimental,1576
2022-08-26,trained,1555
2022-08-26,speakers,1534
2022-08-26,communication,1526
2022-08-26,input,1482
2022-08-26,current,1455
2022-08-27,experiments,2071
2022-08-27,participants,1773
2022-08-27,dataset,1767
2022-08-27,noise,1707
2022-08-27,voice,1677
2022-08-27,rate,1660
2022-08-27,speaker,1642
2022-08-27,audio,1613
2022-08-27,stateoftheart,1583
2022-08-27,experimental,1577
2022-08-27,trained,1555
2022-08-27,speakers,1535
2022-08-27,communication,1526
2022-08-27,input,1483
2022-08-27,current,1455
2022-08-28,experiments,2072
2022-08-28,participants,1773
2022-08-28,dataset,1769
2022-08-28,noise,1708
2022-08-28,voice,1677
2022-08-28,rate,1661
2022-08-28,speaker,1645
2022-08-28,audio,1616
2022-08-28,stateoftheart,1584
2022-08-28,experimental,1579
2022-08-28,trained,1560
2022-08-28,speakers,1539
2022-08-28,communication,1526
2022-08-28,input,1483
2022-08-28,current,1455
2022-08-29,experiments,2074
2022-08-29,participants,1776
2022-08-29,dataset,1773
2022-08-29,noise,1715
2022-08-29,voice,1683
2022-08-29,rate,1666
2022-08-29,speaker,1650
2022-08-29,audio,1621
2022-08-29,stateoftheart,1588
2022-08-29,experimental,1582
2022-08-29,trained,1565
2022-08-29,speakers,1543
2022-08-29,communication,1528
2022-08-29,input,1485
2022-08-29,current,1462
2022-08-30,experiments,2074
2022-08-30,participants,1778
2022-08-30,dataset,1773
2022-08-30,noise,1716
2022-08-30,voice,1684
2022-08-30,rate,1667
2022-08-30,speaker,1650
2022-08-30,audio,1621
2022-08-30,stateoftheart,1588
2022-08-30,experimental,1582
2022-08-30,trained,1565
2022-08-30,speakers,1543
2022-08-30,communication,1528
2022-08-30,input,1485
2022-08-30,current,1462
2022-08-31,experiments,2074
2022-08-31,participants,1778
2022-08-31,dataset,1773
2022-08-31,noise,1716
2022-08-31,voice,1685
2022-08-31,rate,1667
2022-08-31,speaker,1650
2022-08-31,audio,1621
2022-08-31,stateoftheart,1588
2022-08-31,experimental,1583
2022-08-31,trained,1565
2022-08-31,speakers,1543
2022-08-31,communication,1532
2022-08-31,input,1485
2022-08-31,current,1464
2022-09-01,experiments,2083
2022-09-01,participants,1783
2022-09-01,dataset,1776
2022-09-01,noise,1724
2022-09-01,voice,1689
2022-09-01,rate,1667
2022-09-01,speaker,1654
2022-09-01,audio,1623
2022-09-01,stateoftheart,1590
2022-09-01,experimental,1585
2022-09-01,trained,1567
2022-09-01,speakers,1545
2022-09-01,communication,1539
2022-09-01,input,1488
2022-09-01,current,1467
2022-09-02,experiments,2083
2022-09-02,participants,1785
2022-09-02,dataset,1777
2022-09-02,noise,1724
2022-09-02,voice,1690
2022-09-02,rate,1667
2022-09-02,speaker,1654
2022-09-02,audio,1623
2022-09-02,stateoftheart,1591
2022-09-02,experimental,1586
2022-09-02,trained,1567
2022-09-02,speakers,1545
2022-09-02,communication,1540
2022-09-02,input,1488
2022-09-02,current,1468
2022-09-03,experiments,2083
2022-09-03,participants,1785
2022-09-03,dataset,1777
2022-09-03,noise,1724
2022-09-03,voice,1691
2022-09-03,rate,1667
2022-09-03,speaker,1654
2022-09-03,audio,1623
2022-09-03,stateoftheart,1591
2022-09-03,experimental,1586
2022-09-03,trained,1567
2022-09-03,speakers,1545
2022-09-03,communication,1541
2022-09-03,input,1488
2022-09-03,current,1469
2022-09-04,experiments,2083
2022-09-04,participants,1786
2022-09-04,dataset,1777
2022-09-04,noise,1725
2022-09-04,voice,1691
2022-09-04,rate,1668
2022-09-04,speaker,1654
2022-09-04,audio,1624
2022-09-04,stateoftheart,1591
2022-09-04,experimental,1587
2022-09-04,trained,1567
2022-09-04,speakers,1545
2022-09-04,communication,1541
2022-09-04,input,1488
2022-09-04,current,1470
2022-09-05,experiments,2086
2022-09-05,participants,1790
2022-09-05,dataset,1778
2022-09-05,noise,1730
2022-09-05,voice,1693
2022-09-05,rate,1670
2022-09-05,speaker,1656
2022-09-05,audio,1625
2022-09-05,stateoftheart,1592
2022-09-05,experimental,1587
2022-09-05,trained,1568
2022-09-05,speakers,1546
2022-09-05,communication,1543
2022-09-05,input,1490
2022-09-05,current,1471
2022-09-06,experiments,2086
2022-09-06,participants,1793
2022-09-06,dataset,1779
2022-09-06,noise,1730
2022-09-06,voice,1695
2022-09-06,rate,1670
2022-09-06,speaker,1657
2022-09-06,audio,1628
2022-09-06,stateoftheart,1592
2022-09-06,experimental,1587
2022-09-06,trained,1569
2022-09-06,speakers,1546
2022-09-06,communication,1544
2022-09-06,input,1490
2022-09-06,current,1474
2022-09-07,experiments,2087
2022-09-07,participants,1793
2022-09-07,dataset,1780
2022-09-07,noise,1731
2022-09-07,voice,1695
2022-09-07,rate,1670
2022-09-07,speaker,1658
2022-09-07,audio,1630
2022-09-07,stateoftheart,1593
2022-09-07,experimental,1587
2022-09-07,trained,1570
2022-09-07,speakers,1548
2022-09-07,communication,1544
2022-09-07,input,1491
2022-09-07,current,1474
2022-09-08,experiments,2087
2022-09-08,participants,1796
2022-09-08,dataset,1781
2022-09-08,noise,1732
2022-09-08,voice,1695
2022-09-08,rate,1670
2022-09-08,speaker,1659
2022-09-08,audio,1631
2022-09-08,stateoftheart,1593
2022-09-08,experimental,1588
2022-09-08,trained,1570
2022-09-08,speakers,1549
2022-09-08,communication,1544
2022-09-08,input,1491
2022-09-08,current,1475
2022-09-09,experiments,2089
2022-09-09,participants,1796
2022-09-09,dataset,1782
2022-09-09,noise,1733
2022-09-09,voice,1696
2022-09-09,rate,1672
2022-09-09,speaker,1660
2022-09-09,audio,1632
2022-09-09,stateoftheart,1595
2022-09-09,experimental,1588
2022-09-09,trained,1571
2022-09-09,speakers,1550
2022-09-09,communication,1546
2022-09-09,input,1492
2022-09-09,current,1475
2022-09-11,experiments,2089
2022-09-11,participants,1796
2022-09-11,dataset,1783
2022-09-11,noise,1733
2022-09-11,voice,1697
2022-09-11,rate,1672
2022-09-11,speaker,1660
2022-09-11,audio,1632
2022-09-11,stateoftheart,1595
2022-09-11,experimental,1588
2022-09-11,trained,1571
2022-09-11,speakers,1550
2022-09-11,communication,1546
2022-09-11,input,1493
2022-09-11,current,1475
2022-09-12,experiments,2090
2022-09-12,participants,1796
2022-09-12,dataset,1783
2022-09-12,noise,1733
2022-09-12,voice,1699
2022-09-12,rate,1672
2022-09-12,speaker,1660
2022-09-12,audio,1632
2022-09-12,stateoftheart,1596
2022-09-12,experimental,1588
2022-09-12,trained,1571
2022-09-12,speakers,1550
2022-09-12,communication,1548
2022-09-12,input,1493
2022-09-12,current,1476
2022-09-13,experiments,2094
2022-09-13,participants,1797
2022-09-13,dataset,1785
2022-09-13,noise,1733
2022-09-13,voice,1702
2022-09-13,rate,1675
2022-09-13,speaker,1662
2022-09-13,audio,1632
2022-09-13,stateoftheart,1597
2022-09-13,experimental,1589
2022-09-13,trained,1571
2022-09-13,speakers,1550
2022-09-13,communication,1548
2022-09-13,input,1495
2022-09-13,current,1477
2022-09-14,experiments,2096
2022-09-14,participants,1798
2022-09-14,dataset,1787
2022-09-14,noise,1734
2022-09-14,voice,1704
2022-09-14,rate,1677
2022-09-14,speaker,1664
2022-09-14,audio,1634
2022-09-14,stateoftheart,1597
2022-09-14,experimental,1589
2022-09-14,trained,1573
2022-09-14,speakers,1550
2022-09-14,communication,1549
2022-09-14,input,1496
2022-09-14,current,1477
2022-09-15,experiments,2101
2022-09-15,participants,1799
2022-09-15,dataset,1790
2022-09-15,noise,1737
2022-09-15,voice,1706
2022-09-15,rate,1677
2022-09-15,speaker,1667
2022-09-15,audio,1636
2022-09-15,stateoftheart,1599
2022-09-15,experimental,1593
2022-09-15,trained,1575
2022-09-15,speakers,1554
2022-09-15,communication,1549
2022-09-15,input,1499
2022-09-15,demonstrate,1481
2022-09-16,experiments,2101
2022-09-16,participants,1799
2022-09-16,dataset,1791
2022-09-16,noise,1737
2022-09-16,voice,1706
2022-09-16,rate,1678
2022-09-16,speaker,1667
2022-09-16,audio,1637
2022-09-16,stateoftheart,1599
2022-09-16,experimental,1594
2022-09-16,trained,1576
2022-09-16,speakers,1554
2022-09-16,communication,1549
2022-09-16,input,1500
2022-09-16,demonstrate,1482
2022-09-17,experiments,2103
2022-09-17,participants,1799
2022-09-17,dataset,1791
2022-09-17,noise,1739
2022-09-17,voice,1706
2022-09-17,rate,1678
2022-09-17,speaker,1667
2022-09-17,audio,1637
2022-09-17,stateoftheart,1599
2022-09-17,experimental,1596
2022-09-17,trained,1576
2022-09-17,speakers,1554
2022-09-17,communication,1549
2022-09-17,input,1500
2022-09-17,demonstrate,1482
2022-09-18,experiments,2148
2022-09-18,dataset,1839
2022-09-18,participants,1808
2022-09-18,noise,1758
2022-09-18,voice,1740
2022-09-18,rate,1708
2022-09-18,speaker,1702
2022-09-18,audio,1670
2022-09-18,experimental,1641
2022-09-18,stateoftheart,1629
2022-09-18,trained,1609
2022-09-18,speakers,1584
2022-09-18,communication,1560
2022-09-18,input,1531
2022-09-18,demonstrate,1501
2022-09-19,experiments,2149
2022-09-19,dataset,1839
2022-09-19,participants,1809
2022-09-19,noise,1758
2022-09-19,voice,1740
2022-09-19,rate,1708
2022-09-19,speaker,1702
2022-09-19,audio,1670
2022-09-19,experimental,1641
2022-09-19,stateoftheart,1630
2022-09-19,trained,1609
2022-09-19,speakers,1584
2022-09-19,communication,1560
2022-09-19,input,1532
2022-09-19,demonstrate,1501
2022-09-20,experiments,2150
2022-09-20,dataset,1840
2022-09-20,participants,1809
2022-09-20,noise,1758
2022-09-20,voice,1740
2022-09-20,rate,1710
2022-09-20,speaker,1704
2022-09-20,audio,1670
2022-09-20,experimental,1642
2022-09-20,stateoftheart,1632
2022-09-20,trained,1610
2022-09-20,speakers,1585
2022-09-20,communication,1562
2022-09-20,input,1533
2022-09-20,demonstrate,1503
2022-09-21,experiments,2154
2022-09-21,dataset,1840
2022-09-21,participants,1811
2022-09-21,noise,1758
2022-09-21,voice,1740
2022-09-21,rate,1711
2022-09-21,speaker,1706
2022-09-21,audio,1672
2022-09-21,experimental,1643
2022-09-21,stateoftheart,1633
2022-09-21,trained,1611
2022-09-21,speakers,1587
2022-09-21,communication,1565
2022-09-21,input,1533
2022-09-21,demonstrate,1503
2022-09-22,experiments,2155
2022-09-22,dataset,1842
2022-09-22,participants,1811
2022-09-22,noise,1758
2022-09-22,voice,1741
2022-09-22,rate,1711
2022-09-22,speaker,1706
2022-09-22,audio,1673
2022-09-22,experimental,1643
2022-09-22,stateoftheart,1634
2022-09-22,trained,1612
2022-09-22,speakers,1587
2022-09-22,communication,1565
2022-09-22,input,1533
2022-09-22,demonstrate,1504
2022-09-23,experiments,2156
2022-09-23,dataset,1842
2022-09-23,participants,1812
2022-09-23,noise,1759
2022-09-23,voice,1742
2022-09-23,rate,1712
2022-09-23,speaker,1707
2022-09-23,audio,1674
2022-09-23,experimental,1643
2022-09-23,stateoftheart,1635
2022-09-23,trained,1614
2022-09-23,speakers,1587
2022-09-23,communication,1565
2022-09-23,input,1533
2022-09-23,demonstrate,1504
2022-09-24,experiments,2157
2022-09-24,dataset,1844
2022-09-24,participants,1812
2022-09-24,noise,1759
2022-09-24,voice,1742
2022-09-24,rate,1713
2022-09-24,speaker,1709
2022-09-24,audio,1674
2022-09-24,experimental,1645
2022-09-24,stateoftheart,1637
2022-09-24,trained,1614
2022-09-24,speakers,1588
2022-09-24,communication,1565
2022-09-24,input,1534
2022-09-24,demonstrate,1505
2022-09-25,experiments,2157
2022-09-25,dataset,1844
2022-09-25,participants,1812
2022-09-25,noise,1759
2022-09-25,voice,1742
2022-09-25,rate,1713
2022-09-25,speaker,1709
2022-09-25,audio,1674
2022-09-25,experimental,1645
2022-09-25,stateoftheart,1637
2022-09-25,trained,1614
2022-09-25,speakers,1588
2022-09-25,communication,1565
2022-09-25,input,1534
2022-09-25,demonstrate,1506
2022-09-26,experiments,2157
2022-09-26,dataset,1846
2022-09-26,participants,1812
2022-09-26,noise,1760
2022-09-26,voice,1742
2022-09-26,rate,1713
2022-09-26,speaker,1713
2022-09-26,audio,1675
2022-09-26,experimental,1646
2022-09-26,stateoftheart,1638
2022-09-26,trained,1616
2022-09-26,speakers,1589
2022-09-26,communication,1565
2022-09-26,input,1536
2022-09-26,current,1507
2022-09-27,experiments,2159
2022-09-27,dataset,1848
2022-09-27,participants,1817
2022-09-27,noise,1764
2022-09-27,voice,1745
2022-09-27,rate,1715
2022-09-27,speaker,1715
2022-09-27,audio,1676
2022-09-27,experimental,1650
2022-09-27,stateoftheart,1642
2022-09-27,trained,1620
2022-09-27,speakers,1592
2022-09-27,communication,1565
2022-09-27,input,1537
2022-09-27,current,1508
